ADDRESS,LATITUDE,LONGITUDE,ALTITUDE,ALTITUDE IN,2030 Med,Damage 2030,Damage Done 30,% 30,2060 Med,Damage 2060,Damage Done 60,% 60,LOT SIZE,CITY,COUNTY,LIST PRICE,ZIP CODE,year
1181 NE 92nd St,25.860757,-80.173996,0.3,3.6,11,89859.375,530140.625,14.49344758,21,199406.25,420593.75,32.16229839,9375,Miami Shores,Miami-Dade County,620000,33138,2017
649 NE 56 ST,25.813153,-80.191714,13.89999962,166.7999954,11,102517.6733,517382.3267,16.53777598,21,227496.1828,392403.8172,36.69885187,10695.63624,Miami,Miami-Dade County,619900,33137,2014
1045 NE 82nd Ter,25.851459,-80.175459,8.5,102,11,79871.805,539128.195,12.90336107,21,177242.91,441757.09,28.6337496,8333,Miami,Miami-Dade County,619000,33138,2018
7431 Coquina Dr,25.844992,-80.157815,3.6,43.2,11,73804.5,545195.5,11.92318255,21,163779,455221,26.45864297,7700,North Bay Village,Miami-Dade County,619000,33141,2016
900 NE 74th St,25.843256,-80.177876,0.4,4.8,11,89916.885,528083.115,14.54965777,21,199533.87,418466.13,32.28703398,9381,Miami,Miami-Dade County,618000,33138,2019
150 NE 45th St,25.816825,-80.192448,0.3,3.6,11,50330.835,564669.165,8.18387561,21,111688.77,503311.23,18.16077561,5251,Miami,Miami-Dade County,615000,33137,2017
8001 NE 7th Ave,25.848989,-80.18247,13.9,166.8,11,120962.7,494037.3,19.66873171,21,268427.4,346572.6,43.64673171,12620,Miami,Miami-Dade County,615000,33138,2018
803 NE 70th St,25.839873,-80.179974,4,48,11,49171.05,565828.95,7.995292683,21,109115.1,505884.9,17.74229268,5130,Miami,Miami-Dade County,615000,33138,2017
757 NE 74th St,25.8436,-80.180766,13.9,166.8,11,56551.5,553448.5,9.270737705,21,125493,484507,20.57262295,5900,Miami,Miami-Dade County,610000,33138,2017
756 NE 75 ST,25.855374,-80.193103,7.1,85.2,11,102517.6733,507472.3267,16.80645147,21,227496.1828,382493.8172,37.29506758,10695.63624,Miami,Miami-Dade County,609990,33138,2014
714 NE 73RD STREET,25.842355,-80.181806,7.1,85.2,11,84827.25,525072.75,13.90838662,21,188239.5,421660.5,30.8639941,8850,Miami,Miami-Dade County,609900,33138,2019
7525 Hispanola Ave,25.845805,-80.15026,13.9,166.8,11,68436.9,539063.1,11.26533333,21,151867.8,455632.2,24.99881481,7140,North Bay Village,Miami-Dade County,607500,33141,2019
717 NE 73rd St,25.842776,-80.181798,5,60,11,56551.5,543448.5,9.42525,21,125493,474507,20.9155,5900,Miami,Miami-Dade County,600000,33138,2019
7611 Coquina Dr,25.846319,-80.15787,1.5,18,11,73804.5,526195.5,12.30075,21,163779,436221,27.2965,7700,North Bay Village,Miami-Dade County,600000,33141,2017
635 S Shore Dr,25.855832,-80.137695,13.9,166.8,11,69012,530988,11.502,21,153144,446856,25.524,7200,Miami Beach,Miami-Dade County,600000,33141,2017
7700 Coquina Dr,25.846841,-80.158372,0.3,3.6,11,76680,523320,12.78,21,170160,429840,28.36,8000,North Bay Village,Miami-Dade County,600000,33141,2016
910 NE 72nd St,25.841008,-80.177764,7.1,85.2,11,71887.5,528112.5,11.98125,21,159525,440475,26.5875,7500,Miami,Miami-Dade County,600000,33138,2016
168 NE 47 ST,25.813153,-80.191714,13.89999962,166.7999954,11,102517.6733,497481.3267,17.08630737,21,227496.1828,372502.8172,37.91609365,10695.63624,Miami,Miami-Dade County,599999,33137,2014
8565 NE 4th Ave Rd,25.854006,-80.188642,13.9,166.8,11,143775,456224,23.96253994,21,319050,280949,53.17508863,15000,El Portal,Miami-Dade County,599999,33138,2018
1500 N TREASURE DR,25.847021,-80.153742,0.7,8.4,11,102517.6733,497481.3267,17.08630737,21,227496.1828,372502.8172,37.91609365,10695.63624,North Bay Village,Miami-Dade County,599999,33141,2015
6835 RUE GRANVILLE,25.850314,-80.139877,2.2,26.4,11,102517.6733,497481.3267,17.08630737,21,227496.1828,372502.8172,37.91609365,10695.63624,Miami Beach,Miami-Dade County,599999,33141,2015
211 NE 46th St,25.818117,-80.191138,5,60,11,102517.6733,497382.3267,17.08912708,21,227496.1828,372403.8172,37.92235085,10695.63624,Miami,Miami-Dade County,599900,33137,2016
6921 Trouville Esplanade,25.851262,-80.136843,3,36,11,62302.5,537597.5,10.38548091,21,138255,461645,23.04634106,6500,Miami Beach,Miami-Dade County,599900,33141,2019
440 NE 91st St,25.858575,-80.188239,0.9,10.8,11,97048.125,502851.875,16.17738373,21,215358.75,384541.25,35.89910818,10125,Miami Shores,Miami-Dade County,599900,33138,2017
643 NE 74th St,25.843511,-80.183322,1.6,19.2,11,84827.25,515072.75,14.14023171,21,188239.5,411660.5,31.37847975,8850,Miami,Miami-Dade County,599900,33138,2016
736 NE 82 TE,25.855374,-80.193103,3.4,40.8,11,102517.6733,497382.3267,17.08912708,21,227496.1828,372403.8172,37.92235085,10695.63624,Miami,Miami-Dade County,599900,33138,2015
333 NE 91 ST,25.863152,-80.192825,7.1,85.2,11,102517.6733,497032.3267,17.09910322,21,227496.1828,372053.8172,37.94448883,10695.63624,Miami Shores,Miami-Dade County,599550,33138,2014
921 NE 81st St,25.849816,-80.177501,5,60,11,64986.3,534513.7,10.8400834,21,144210.6,455289.4,24.05514595,6780,Miami,Miami-Dade County,599500,33138,2018
280 NE 89th St,25.856597,-80.191553,5,60,11,79363.8,519636.2,13.2493823,21,176115.6,422884.4,29.40160267,8280,El Portal,Miami-Dade County,599000,33138,2019
812 NE 92nd St,25.860186,-80.18068,13.9,166.8,11,67095,531905,11.20116861,21,148890,450110,24.85642738,7000,Miami Shores,Miami-Dade County,599000,33138,2019
1046 NE 90th St,25.858598,-80.175846,0.3,3.6,11,95850,503150,16.00166945,21,212700,386300,35.50918197,10000,Miami,Miami-Dade County,599000,33138,2019
775 NE 74th St,25.843621,-80.180174,13.9,166.8,11,84827.25,514172.75,14.16147746,21,188239.5,410760.5,31.42562604,8850,Miami,Miami-Dade County,599000,33138,2018
7549 W Treasure Dr,25.84666,-80.154628,5,60,11,68436.9,530563.1,11.42519199,21,151867.8,447132.2,25.35355593,7140,North Bay Village,Miami-Dade County,599000,33141,2018
576 NE 76th St,25.844793,-80.185145,1.5,18,11,67095,531905,11.20116861,21,148890,450110,24.85642738,7000,Miami,Miami-Dade County,599000,33138,2018
864 NE 91st Ter,25.859317,-80.179667,4.1,49.2,11,132848.1,466151.9,22.17831386,21,294802.2,304197.8,49.21572621,13860,Miami Shores,Miami-Dade County,599000,33138,2018
7280 NE 8th Ave,25.842096,-80.179893,5,60,11,73123.965,525876.035,12.20767362,21,162268.83,436731.17,27.08995492,7629,Miami,Miami-Dade County,599000,33138,2018
740 N Shore Dr,25.860441,-80.140062,5,60,11,71206.965,527793.035,11.88764023,21,158014.83,440985.17,26.37977129,7429,Miami Beach,Miami-Dade County,599000,33141,2018
7291 NE 8 Ave,25.855374,-80.193103,5.3,63.6,11,67861.8,531138.2,11.32918197,21,150591.6,448408.4,25.14050083,7080,Miami,Miami-Dade County,599000,33138,2018
7401 Center Bay Dr,25.844403,-80.15858,13.9,166.8,11,73804.5,525195.5,12.32128548,21,163779,435221,27.34207012,7700,North Bay Village,Miami-Dade County,599000,33141,2018
673 NE 73rd St,25.842738,-80.182705,7.1,85.2,11,84827.25,514172.75,14.16147746,21,188239.5,410760.5,31.42562604,8850,Miami,Miami-Dade County,599000,33138,2018
880 NE 71st St,25.840231,-80.178671,5,60,11,59906.25,539093.75,10.00104341,21,132937.5,466062.5,22.19323873,6250,Miami,Miami-Dade County,599000,33138,2017
455 NE 91st St,25.859141,-80.187882,2.9,34.8,11,60864.75,538135.25,10.1610601,21,135064.5,463935.5,22.54833055,6350,Miami Shores,Miami-Dade County,599000,33138,2017
6205 Lagorce Dr,25.843131,-80.126041,0.4,4.8,11,71887.5,527112.5,12.00125209,21,159525,439475,26.63188648,7500,Miami Beach,Miami-Dade County,599000,33140,2017
1080 NE 92nd St,25.860209,-80.1754,13.9,166.8,11,84376.755,514623.245,14.08626962,21,187239.81,411760.19,31.25873289,8803,Miami Shores,Miami-Dade County,599000,33138,2017
764 NE 71st St,25.840163,-80.180955,3.5,42,11,59906.25,539093.75,10.00104341,21,132937.5,466062.5,22.19323873,6250,Miami,Miami-Dade County,599000,33138,2017
1231 NE 85th St,25.854142,-80.173649,13.4,160.8,11,49362.75,549637.25,8.240859766,21,109540.5,489459.5,18.28722871,5150,Miami,Miami-Dade County,599000,33138,2017
736 NE 94th St,25.861616,-80.182718,13.9,166.8,11,92734.875,506265.125,15.48161519,21,205787.25,393212.75,34.35513356,9675,Miami Shores,Miami-Dade County,599000,33138,2016
7529 Adventure Ave,25.845852,-80.153708,5,60,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,North Bay Village,Miami-Dade County,599000,33141,2016
645 NE 82nd Ter,25.851122,-80.183723,5,60,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,Miami,Miami-Dade County,599000,33138,2016
7730 Beachview Dr,25.846935,-80.15735,2.2,26.4,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,North Bay Village,Miami-Dade County,599000,33141,2016
991 NE 73rd St,25.842937,-80.176385,5,60,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,Miami,Miami-Dade County,599000,33138,2016
982 NE 90th St,25.858671,-80.177259,7.1,85.2,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,Miami,Miami-Dade County,599000,33138,2016
362 NE 92 ST,25.863152,-80.192825,13.9,166.8,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,Miami Shores,Miami-Dade County,599000,33138,2015
555 NE 52 ST,25.813153,-80.191714,13.89999962,166.7999954,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,Miami,Miami-Dade County,599000,33137,2015
1570 N TREASURE DR,25.847051,-80.152543,8.4,100.8,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,North Bay Village,Miami-Dade County,599000,33141,2015
1015 NE 81ST ST,25.849847,-80.176183,13.9,166.8,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,Miami,Miami-Dade County,599000,33138,2015
683 NE 69 ST,25.855374,-80.193103,0.9,10.8,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,Miami,Miami-Dade County,599000,33138,2015
7505 BOUNTY AV,25.844896,-80.152802,2.6,31.2,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,North Bay Village,Miami-Dade County,599000,33141,2015
860 NE 73 ST,25.855374,-80.193103,3.1,37.2,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,Miami,Miami-Dade County,599000,33138,2015
671 NE 51 ST,25.813153,-80.191714,13.89999962,166.7999954,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,Miami,Miami-Dade County,599000,33137,2015
1500 BIARRITZ DR,25.851895,-80.134188,3.4,40.8,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,Miami Beach,Miami-Dade County,599000,33141,2015
655 NE 50 TE,25.813153,-80.191714,13.89999962,166.7999954,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,Miami,Miami-Dade County,599000,33137,2015
917 NE 90 ST,25.855374,-80.193103,13.9,166.8,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,Miami,Miami-Dade County,599000,33138,2015
1168 NE 88 ST,25.855374,-80.193103,3.6,43.2,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,Miami,Miami-Dade County,599000,33138,2015
810 N SHORE DR,25.86018,-80.141148,13.9,166.8,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,Miami Beach,Miami-Dade County,599000,33141,2015
6920 TROUVILLE ESPLAN,25.851111,-80.137463,0.2,2.4,11,102517.6733,496482.3267,17.11480356,21,227496.1828,371503.8172,37.97932934,10695.63624,Miami Beach,Miami-Dade County,599000,33141,2014
1368 Normandy drive,25.854341,-80.13394,3.1,37.2,11,56321.46,541678.54,9.418304348,21,124982.52,473017.48,20.90008696,5876,Miami Beach,Miami-Dade County,598000,33141,2018
253 NE 94th St,25.861856,-80.192262,13.9,166.8,11,92734.875,505265.125,15.50750418,21,205787.25,392212.75,34.41258361,9675,Miami Shores,Miami-Dade County,598000,33138,2017
7400 NE 8th Ave,25.843675,-80.179971,0.3,3.6,11,73123.965,524876.035,12.22808779,21,162268.83,435731.17,27.13525585,7629,Miami,Miami-Dade County,598000,33138,2016
179 N SHORE DR,25.859643,-80.130424,11.1,133.2,11,102517.6733,495482.3267,17.14342363,21,227496.1828,370503.8172,38.04283993,10695.63624,Miami Beach,Miami-Dade County,598000,33141,2015
1163 NE 87th St,25.855774,-80.173637,1,12,11,99684,497316,16.69748744,21,221208,375792,37.05326633,10400,Miami,Miami-Dade County,597000,33138,2018
716 NE 76th St,25.844783,-80.181857,3.8,45.6,11,77878.125,517621.875,13.07777078,21,172818.75,422681.25,29.02078086,8125,Miami,Miami-Dade County,595500,33138,2019
1595 Biarritz Dr,25.851462,-80.135887,7.1,85.2,11,61641.135,533358.865,10.35985462,21,136787.37,458212.63,22.98947395,6431,Miami Beach,Miami-Dade County,595000,33141,2018
410 NE 53rd St,25.824993,-80.186258,3.5,42,11,79076.25,515923.75,13.29012605,21,175477.5,419522.5,29.49201681,8250,Miami,Miami-Dade County,595000,33137,2018
522 NE 68,25.855374,-80.193103,13.9,166.8,11,57510,537490,9.665546218,21,127620,467380,21.4487395,6000,Miami,Miami-Dade County,595000,33138,2017
8120 NE 12th Ave,25.850227,-80.174117,7.1,85.2,11,70641.45,524358.55,11.87251261,21,156759.9,438240.1,26.34620168,7370,Miami,Miami-Dade County,595000,33138,2016
740 N Shore Dr,25.860441,-80.140062,1.1,13.2,11,71206.965,523793.035,11.96755714,21,158014.83,436985.17,26.55711429,7429,Miami Beach,Miami-Dade County,595000,33141,2016
7545 BOUNTY AV,25.84655,-80.152861,2.6,31.2,11,65561.4,529438.6,11.01872269,21,145486.8,449513.2,24.45156303,6840,North Bay Village,Miami-Dade County,595000,33141,2016
260 NE 95 ST,25.863152,-80.192825,7.1,85.2,11,102517.6733,492482.3267,17.22986106,21,227496.1828,367503.8172,38.23465256,10695.63624,Miami Shores,Miami-Dade County,595000,33138,2014
930 NE 74TH ST,25.843268,-80.177399,5,60,11,102517.6733,492382.3267,17.23275733,21,227496.1828,367403.8172,38.24107964,10695.63624,Miami,Miami-Dade County,594900,33138,2015
760 NE 74th St,25.843175,-80.180722,5,60,11,56551.5,532448.5,9.601273345,21,125493,463507,21.30611205,5900,Miami,Miami-Dade County,589000,33138,2018
1063 NE 82nd St,25.850675,-80.175138,5,60,11,89859.375,499140.625,15.25626061,21,199406.25,389593.75,33.85505093,9375,Miami,Miami-Dade County,589000,33138,2018
740 NE 76th St,25.844794,-80.18141,0.6,7.2,11,58947.75,530052.25,10.00810696,21,130810.5,458189.5,22.20891341,6150,Miami,Miami-Dade County,589000,33138,2018
7521 Adventure Ave,25.845524,-80.153698,7.1,85.2,11,68436.9,520563.1,11.61916808,21,151867.8,437132.2,25.78400679,7140,North Bay Village,Miami-Dade County,589000,33141,2017
7549 Adventure Ave,25.846676,-80.153732,5,60,11,68436.9,520563.1,11.61916808,21,151867.8,437132.2,25.78400679,7140,North Bay Village,Miami-Dade County,589000,33141,2017
1192 NE 91 TE,25.863152,-80.192825,0.3,3.6,11,102517.6733,486482.3267,17.40537748,21,227496.1828,361503.8172,38.62413969,10695.63624,Miami Shores,Miami-Dade County,589000,33138,2015
893 NE 72 ST,25.855374,-80.193103,7.5,90,11,102517.6733,486482.3267,17.40537748,21,227496.1828,361503.8172,38.62413969,10695.63624,Miami,Miami-Dade County,589000,33138,2015
658 NE 58 ST,25.813153,-80.191714,13.89999962,166.7999954,11,102517.6733,486482.3267,17.40537748,21,227496.1828,361503.8172,38.62413969,10695.63624,Miami,Miami-Dade County,589000,33137,2014
1154 Biarritz Dr,25.853616,-80.130642,8.3,99.6,11,65896.875,519103.125,11.26442308,21,146231.25,438768.75,24.99679487,6875,Miami Beach,Miami-Dade County,585000,33141,2018
855 Michael St,25.86022,-80.127963,2.2,26.4,11,102517.6733,482482.3267,17.5243886,21,227496.1828,357503.8172,38.88823637,10695.63624,Miami Beach,Miami-Dade County,585000,33141,2018
806 NE 92nd St,25.860179,-80.180894,3.1,37.2,11,137544.75,447455.25,23.51192308,21,305224.5,279775.5,52.17512821,14350,Miami Shores,Miami-Dade County,585000,33138,2018
521 NE 53rd St,25.825493,-80.184257,13.9,166.8,11,79076.25,505923.75,13.51730769,21,175477.5,409522.5,29.99615385,8250,Miami,Miami-Dade County,585000,33137,2017
541 NE 58 ST,25.813153,-80.191714,13.89999962,166.7999954,11,102517.6733,482482.3267,17.5243886,21,227496.1828,357503.8172,38.88823637,10695.63624,Miami,Miami-Dade County,585000,33137,2015
7444 E Gary Ave,25.859978,-80.128522,13.9,166.8,11,102517.6733,477482.3267,17.67546092,21,227496.1828,352503.8172,39.22347979,10695.63624,Miami Beach,Miami-Dade County,580000,33141,2018
9301 NE 2nd Ave,25.86085,-80.192988,5.6,67.2,11,134573.4,445426.6,23.20231034,21,298630.8,281369.2,51.48806897,14040,Miami Shores,Miami-Dade County,580000,33138,2016
772 NE 72 Terrace,25.855374,-80.193103,13.9,166.8,11,115020,464980,19.83103448,21,255240,324760,44.00689655,12000,Miami,Miami-Dade County,580000,33138,2015
300 N SHORE DR,25.860842,-80.132259,0.3,3.6,11,102517.6733,477482.3267,17.67546092,21,227496.1828,352503.8172,39.22347979,10695.63624,Miami,Miami-Dade County,580000,33141,2015
157 NE 86th St,25.854284,-80.194051,0.9,10.8,11,88766.685,491232.315,15.30462725,21,196981.47,383017.53,33.96238097,9261,El Portal,Miami-Dade County,579999,33138,2019
1471 S Treasure Dr,25.844697,-80.1542,1.1,13.2,11,102517.6733,477472.3267,17.67576567,21,227496.1828,352493.8172,39.22415606,10695.63624,North Bay Village,Miami-Dade County,579990,33141,2016
7536 Adventure Ave,25.846172,-80.154253,0.3,3.6,11,68436.9,511463.1,11.80150026,21,151867.8,428032.2,26.18861873,7140,North Bay Village,Miami-Dade County,579900,33141,2018
981 NE 73rd St,25.842971,-80.176628,4,48,11,67861.8,511138.2,11.72051813,21,150591.6,428408.4,26.00891192,7080,Miami,Miami-Dade County,579000,33138,2019
7532 Adventure Ave,25.846004,-80.154247,5,60,11,68436.9,510563.1,11.81984456,21,151867.8,427132.2,26.22932642,7140,North Bay Village,Miami-Dade County,579000,33141,2018
7532 Bounty Ave,25.846027,-80.153366,2.8,33.6,11,68436.9,510563.1,11.81984456,21,151867.8,427132.2,26.22932642,7140,North Bay Village,Miami-Dade County,579000,33141,2017
640 NE 72nd Ter,25.841532,-80.183441,5,60,11,57989.25,521010.75,10.01541451,21,128683.5,450316.5,22.22512953,6050,Miami,Miami-Dade County,579000,33138,2017
1571 Normandy Dr,25.853003,-80.136936,13.9,166.8,11,102517.6733,476482.3267,17.70598849,21,227496.1828,351503.8172,39.29122327,10695.63624,Miami Beach,Miami-Dade County,579000,33141,2016
1836 BIARRITZ DR,25.8503,-80.139702,7.1,85.2,11,102517.6733,476482.3267,17.70598849,21,227496.1828,351503.8172,39.29122327,10695.63624,Miami Beach,Miami-Dade County,579000,33141,2015
1501 71ST STREET,25.85292,-80.135259,0.3,3.6,11,102517.6733,476482.3267,17.70598849,21,227496.1828,351503.8172,39.29122327,10695.63624,Miami Beach,Miami-Dade County,579000,33141,2015
606 NE 56 ST,25.813153,-80.191714,13.89999962,166.7999954,11,102517.6733,476482.3267,17.70598849,21,227496.1828,351503.8172,39.29122327,10695.63624,Miami,Miami-Dade County,579000,33137,2014
951 NE 82nd Ter,25.851146,-80.177277,1.1,13.2,11,76651.245,499348.755,13.30750781,21,170096.19,405903.81,29.53058854,7997,Miami,Miami-Dade County,576000,33138,2019
1061 NE 91st Ter,25.859877,-80.17574,0.3,3.6,11,102517.6733,473382.3267,17.80129768,21,227496.1828,348403.8172,39.50272317,10695.63624,Miami Shores,Miami-Dade County,575900,33138,2016
1276 NE 93rd St,25.861163,-80.172412,13.9,166.8,11,89859.375,485140.625,15.62771739,21,199406.25,375593.75,34.67934783,9375,Miami Shores,Miami-Dade County,575000,33138,2019
875 Michael St,25.860165,-80.128293,0.8,9.6,11,102517.6733,472482.3267,17.82916058,21,227496.1828,347503.8172,39.56455352,10695.63624,Miami Beach,Miami-Dade County,575000,33141,2019
848 NE 91 Ter,25.863152,-80.192825,2.5,30,11,100642.5,474357.5,17.50304348,21,223335,351665,38.84086957,10500,Miami Shores,Miami-Dade County,575000,33138,2018
764 NE 73rd St,25.842396,-80.180493,5,60,11,84827.25,490172.75,14.75256522,21,188239.5,386760.5,32.73730435,8850,Miami,Miami-Dade County,575000,33138,2018
7534 NE 6th Ct,25.844776,-80.18374,12.1,145.2,11,41694.75,533305.25,7.25126087,21,92524.5,482475.5,16.09121739,4350,Miami,Miami-Dade County,575000,33138,2017
7630 NE 8th Ave,25.845691,-80.180014,2.8,33.6,11,68436.9,506563.1,11.90206957,21,151867.8,423132.2,26.4117913,7140,Miami,Miami-Dade County,575000,33138,2017
7528 Bounty Ave,25.845865,-80.153361,5,60,11,68436.9,506563.1,11.90206957,21,151867.8,423132.2,26.4117913,7140,North Bay Village,Miami-Dade County,575000,33141,2017
